url,urlkey,timestamp,status,mime,languages,filename,offset,length,digest
https://reliefweb.int/disaster/tc-2014-000160-phl,"int,reliefweb)/disaster/tc-2014-000160-phl",20260117102628,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469328.33/warc/CC-MAIN-20260117090220-20260117120220-00875.warc.gz,396823994,35276,3GK6FPP5Q2L4QJOQSUBASWISRWZOZCCG
https://reliefweb.int/disaster/tc-2015-000004-mdg,"int,reliefweb)/disaster/tc-2015-000004-mdg",20260114172150,200,text/html,"eng,fra",crawl-data/CC-MAIN-2026-04/segments/1768220469122.50/warc/CC-MAIN-20260114153623-20260114183623-00079.warc.gz,389415961,34547,2MPVNZLCU6LPQRJDVED5JHUSOF2AK7ZU
https://reliefweb.int/disaster/TC-2015-000020-VUT,"int,reliefweb)/disaster/tc-2015-000020-vut",20260115062943,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469189.77/warc/CC-MAIN-20260115041334-20260115071334-00942.warc.gz,371003022,35472,VZEO66ZTJGIPB7Q7VAWDPV3KDIO2PZQ3
https://reliefweb.int/disaster/tc-2015-000143-phl,"int,reliefweb)/disaster/tc-2015-000143-phl",20260117020834,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469321.37/warc/CC-MAIN-20260116234127-20260117024127-00207.warc.gz,417460029,34691,UZUPURQRL5XT3FGAQOZECHOFKKEHSGMH
https://reliefweb.int/disaster/tc-2015-000149-yem,"int,reliefweb)/disaster/tc-2015-000149-yem",20260114001954,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469026.40/warc/CC-MAIN-20260113234451-20260114024451-00890.warc.gz,402910069,34804,F2WLLBAPH56DESDNURKST43Q527P43Q7
https://reliefweb.int/disaster/tc-2016-000014-fji,"int,reliefweb)/disaster/tc-2016-000014-fji",20260114021054,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469026.40/warc/CC-MAIN-20260113234451-20260114024451-00410.warc.gz,390540592,36291,WW7V3FEB5DOKXYPK4KOTAM4SIQDZWDIN
https://reliefweb.int/disaster/tc-2016-000052-mmr,"int,reliefweb)/disaster/tc-2016-000052-mmr",20260118175309,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469415.65/warc/CC-MAIN-20260118155230-20260118185230-00801.warc.gz,386766378,35439,TKCGRMYRF74IBWB5EVWZTRR6OAQNNOSC
https://reliefweb.int/disaster/tc-2016-000111-vnm,"int,reliefweb)/disaster/tc-2016-000111-vnm",20260116195837,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469311.69/warc/CC-MAIN-20260116172848-20260116202848-00384.warc.gz,383583791,36520,XPLSGTXPZGNJPMP4TBU7JMQMAXKYLWFL
https://reliefweb.int/disaster/tc-2016-000119-pan,"int,reliefweb)/disaster/tc-2016-000119-pan",20260120023135,200,text/html,"eng,grn",crawl-data/CC-MAIN-2026-04/segments/1768220469512.27/warc/CC-MAIN-20260120014810-20260120044810-00384.warc.gz,341906333,35771,J25N26ESW5F7R2NRSBZ7Y4P6MBX3NHBD
https://reliefweb.int/disaster/tc-2017-000023-mdg,"int,reliefweb)/disaster/tc-2017-000023-mdg",20260115044502,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469189.77/warc/CC-MAIN-20260115041334-20260115071334-00298.warc.gz,377204655,35987,MP7WL7KW32VKW43TV5UGOMJCCEI2WF2F
https://reliefweb.int/disaster/tc-2017-000058-bgd,"int,reliefweb)/disaster/tc-2017-000058-bgd",20260125015901,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220842257.96/warc/CC-MAIN-20260125015520-20260125045520-00875.warc.gz,364549691,36915,VNDUMNCF35DOLRUCLROMQSN2LNADTRN6
https://reliefweb.int/disaster/tc-2018-000102-ton,"int,reliefweb)/disaster/tc-2018-000102-ton",20260122175831,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470232.30/warc/CC-MAIN-20260122152603-20260122182603-00302.warc.gz,401351434,36522,CNMI3EGKL3UGFGPYTYIFV4IVG3RGNV3T
https://reliefweb.int/disaster/tc-2018-000167-slv,"int,reliefweb)/disaster/tc-2018-000167-slv",20260123053052,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220832368.72/warc/CC-MAIN-20260123034556-20260123064556-00767.warc.gz,383523812,33506,BHG2RJ4IDMQCJ4EG725D3TWKPDUAGZX7
https://reliefweb.int/disaster/tc-2019-000041-ind,"int,reliefweb)/disaster/tc-2019-000041-ind",20260122021339,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469809.59/warc/CC-MAIN-20260122000517-20260122030517-00459.warc.gz,364669870,36889,KIOV6T26ON2F4TNGBTMV42TSAUA6SLTU
https://reliefweb.int/disaster/tc-2019-000165-som,"int,reliefweb)/disaster/tc-2019-000165-som",20260122071831,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470043.11/warc/CC-MAIN-20260122061307-20260122091307-00528.warc.gz,350246242,35417,F53LPJJRJZSJJZOOAMDSS7CL2BEJYE73
https://reliefweb.int/disaster/tc-2020-000134-phl,"int,reliefweb)/disaster/tc-2020-000134-phl",20260120202710,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469577.21/warc/CC-MAIN-20260120202024-20260120232024-00623.warc.gz,404474091,35531,CPOOKMSKLA74AAV576TRD2Q55GWSB2BH
https://reliefweb.int/disaster/tc-2020-000142-slv,"int,reliefweb)/disaster/tc-2020-000142-slv",20260124033501,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220839580.99/warc/CC-MAIN-20260124012009-20260124042009-00749.warc.gz,389528245,35473,BWRZAL4PDWWYZOOATDN7RIGNKGOXMQJX
https://reliefweb.int/disaster/tc-2020-000220-hnd,"int,reliefweb)/disaster/tc-2020-000220-hnd",20260124000810,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220839236.80/warc/CC-MAIN-20260123221531-20260124011531-00559.warc.gz,381424706,37190,NRVQAPK2D4J2OBYDRGSDI3EPBWM7UBZG
https://reliefweb.int/disaster/TC-2021-000056-IND,"int,reliefweb)/disaster/tc-2021-000056-ind",20260120162923,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469549.78/warc/CC-MAIN-20260120140831-20260120170831-00560.warc.gz,387541433,35501,2JNTNSSX4ZVWEJMIJA4UJ2KANHRWIVM6
https://reliefweb.int/disaster/tc-2022-000184-moz,"int,reliefweb)/disaster/tc-2022-000184-moz",20260118054759,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469396.8/warc/CC-MAIN-20260118032915-20260118062915-00164.warc.gz,354885530,36576,W6AVUCV77E4UTSZDQH6WCVP4ZGDV2PEX
https://reliefweb.int/disaster/TC-2022-000320-CUB,"int,reliefweb)/disaster/tc-2022-000320-cub",20260115062757,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469189.77/warc/CC-MAIN-20260115041334-20260115071334-00896.warc.gz,374881282,35866,ILRNSZDZRY3W5Z63VJC5JTNISHLY7L4A
https://reliefweb.int/disaster/tc-2023-000121-chn,"int,reliefweb)/disaster/tc-2023-000121-chn",20260121043506,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469608.70/warc/CC-MAIN-20260121023113-20260121053113-00575.warc.gz,394947538,36410,QKVXYU3LA4SVWPZQE33OTWLEIDRCKKF7
https://reliefweb.int/disaster/tc-2023-000209-mex,"int,reliefweb)/disaster/tc-2023-000209-mex",20260120070448,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469520.62/warc/CC-MAIN-20260120045330-20260120075330-00001.warc.gz,388873879,36392,4UXVMDGBF2ZXIGNX262DVSHO2NFRDOCQ
https://reliefweb.int/disaster/tc-2023-000212-yem,"int,reliefweb)/disaster/tc-2023-000212-yem",20260124184744,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220841045.87/warc/CC-MAIN-20260124164026-20260124194026-00026.warc.gz,373388157,35694,6BRXXPJCJMAXIVQKRCKPC6SQ7PPEDW7T
https://reliefweb.int/disaster/tc-2023-000219-fji,"int,reliefweb)/disaster/tc-2023-000219-fji",20260113163053,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220468947.64/warc/CC-MAIN-20260113141813-20260113171813-00565.warc.gz,387943814,34161,S2YDFRCC3WKZ32QUHLA2O76TNCEASFMU
https://reliefweb.int/disaster/tc-2024-000083-bgd,"int,reliefweb)/disaster/tc-2024-000083-bgd",20260122223319,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470251.13/warc/CC-MAIN-20260122213703-20260123003703-00559.warc.gz,361947909,37573,LCGSMLTHTK5YB6NLVJVT3JJPNG43HH5F
https://reliefweb.int/disaster/tc-2024-000193-phl,"int,reliefweb)/disaster/tc-2024-000193-phl",20260124123502,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220840330.83/warc/CC-MAIN-20260124103337-20260124133337-00884.warc.gz,366890821,37451,47HBNCO3KCP5RUBAEIWWFNE3Q6XYEITU
https://reliefweb.int/disaster/tc-2024-000203-cub,"int,reliefweb)/disaster/tc-2024-000203-cub",20260118053738,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469396.8/warc/CC-MAIN-20260118032915-20260118062915-00458.warc.gz,443792961,35383,BFF74GJCYKLKBCHRSRA5LZMSCVOUUDJQ
https://reliefweb.int/disaster/tc-2024-000211-hnd,"int,reliefweb)/disaster/tc-2024-000211-hnd",20260122204715,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470249.42/warc/CC-MAIN-20260122183040-20260122213040-00157.warc.gz,390464110,34921,22FUFSKSXZMIJH4QEAZ6PLEMX3NQN77G
https://reliefweb.int/disaster/tc-2024-000213-phl,"int,reliefweb)/disaster/tc-2024-000213-phl",20260114105505,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469104.31/warc/CC-MAIN-20260114091221-20260114121221-00709.warc.gz,369156848,35612,4CWU62INWMMOZ3FFQGP7FCGHK3HKQ2QH
https://reliefweb.int/disaster/tc-2024-000224-moz,"int,reliefweb)/disaster/tc-2024-000224-moz",20260113101007,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220468916.26/warc/CC-MAIN-20260113075610-20260113105610-00729.warc.gz,397671444,35212,LQ2ZXFHUEMBRNT7TPFQZMTP5UYEFV6XW
https://reliefweb.int/disaster/tc-2025-000009-mdg,"int,reliefweb)/disaster/tc-2025-000009-mdg",20260122020535,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469809.59/warc/CC-MAIN-20260122000517-20260122030517-00677.warc.gz,430027090,35749,I4T47XWYFBUG7JQE5IQDJEVNZOFZICAS
https://reliefweb.int/disaster/tc-2025-000025-mdg,"int,reliefweb)/disaster/tc-2025-000025-mdg",20260123115814,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220836600.92/warc/CC-MAIN-20260123095607-20260123125607-00895.warc.gz,385471194,33828,UPKNYDTZRMETI2VCB56DAIFINHQHMLHC
https://reliefweb.int/disaster/tc-2025-000027-moz,"int,reliefweb)/disaster/tc-2025-000027-moz",20260120025827,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469512.27/warc/CC-MAIN-20260120014810-20260120044810-00297.warc.gz,389002096,34663,YL27NBM3ZQQBEFTM7SHENVHHA4IUMUII
https://reliefweb.int/disaster/tc-2025-000203-phl,"int,reliefweb)/disaster/tc-2025-000203-phl",20260119001701,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469421.48/warc/CC-MAIN-20260118220133-20260119010133-00277.warc.gz,383379710,36114,ZW4UAOJWL4UTU72H7K4DAOOVKDI3E274
https://reliefweb.int/disaster/tc-2025-000204-phl,"int,reliefweb)/disaster/tc-2025-000204-phl",20260118235814,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469421.48/warc/CC-MAIN-20260118220133-20260119010133-00798.warc.gz,414137233,35500,653T22LKFHHJXX32SE3ZRD4MH6K4YP34
https://reliefweb.int/disaster/ts-2007-000042-slb,"int,reliefweb)/disaster/ts-2007-000042-slb",20260120062712,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469520.62/warc/CC-MAIN-20260120045330-20260120075330-00767.warc.gz,428853040,34257,RKGHTIWNTZGFZYRPBAHPN2CFV7XORGXV
https://reliefweb.int/disaster/ts-2009-000209-asm,"int,reliefweb)/disaster/ts-2009-000209-asm",20260125125529,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220842826.94/warc/CC-MAIN-20260125110540-20260125140540-00892.warc.gz,367501088,33855,PWSGDBA4N35OMZZHFW5D3YY5UBATSJXG
https://reliefweb.int/disaster/ts-2009-000211-idn,"int,reliefweb)/disaster/ts-2009-000211-idn",20260125100810,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220842565.98/warc/CC-MAIN-20260125080221-20260125110221-00099.warc.gz,388035375,32393,3ZALRZOA4MNI6D2YQ3B4N65LSCW4OR43
https://reliefweb.int/disaster/ts-2013-000015-slb,"int,reliefweb)/disaster/ts-2013-000015-slb",20260120131321,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469533.52/warc/CC-MAIN-20260120110214-20260120140214-00994.warc.gz,370383507,33680,3G4L2MYUPPTY3QPPVLBCAZETKLOF27Q6
https://reliefweb.int/disaster/VO-2000-000089-PHL,"int,reliefweb)/disaster/vo-2000-000089-phl",20260123074340,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220832467.74/warc/CC-MAIN-20260123065134-20260123095134-00542.warc.gz,386963770,33843,VK4BTARFQ6DQNDILTECJD44XAFVMEONR
https://reliefweb.int/disaster/VO-2002-000693-ECU,"int,reliefweb)/disaster/vo-2002-000693-ecu",20260115052149,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469189.77/warc/CC-MAIN-20260115041334-20260115071334-00430.warc.gz,411913752,31962,ZIY45MWYAVKBFT4L2KQMLEKBPBEJSN3B
https://reliefweb.int/disaster/vo-2004-000130-png,"int,reliefweb)/disaster/vo-2004-000130-png",20260122170105,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470232.30/warc/CC-MAIN-20260122152603-20260122182603-00732.warc.gz,402012647,32264,PGDLEFZ4WSXMBVW6JMLEW5P3GSO7UVCI
https://reliefweb.int/disaster/vo-2005-000170-slv,"int,reliefweb)/disaster/vo-2005-000170-slv",20260116103111,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469278.7/warc/CC-MAIN-20260116081156-20260116111156-00891.warc.gz,415805510,31603,N3YDZRR6P4L2IBVWLSZSHVOFLJSUXRZS
https://reliefweb.int/disaster/vo-2008-000001-chl,"int,reliefweb)/disaster/vo-2008-000001-chl",20260120134253,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469533.52/warc/CC-MAIN-20260120110214-20260120140214-00321.warc.gz,381955144,31598,X2PLPL6KVE7RMG2WGYEURUF6L76MM2WP
https://reliefweb.int/disaster/vo-2008-000046-col,"int,reliefweb)/disaster/vo-2008-000046-col",20260121231837,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469738.49/warc/CC-MAIN-20260121210106-20260122000106-00747.warc.gz,362447156,31872,LW45VNIGRXFZYTJLS7NQD4RQPVB7NCGT
https://reliefweb.int/disaster/vo-2009-000213-col,"int,reliefweb)/disaster/vo-2009-000213-col",20260117080740,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469323.54/warc/CC-MAIN-20260117055359-20260117085359-00164.warc.gz,411129754,31157,FNHOPCKFT6JDDTZCJK5KW5Q2DZVFKR56
https://reliefweb.int/disaster/vo-2010-000103-gtm,"int,reliefweb)/disaster/vo-2010-000103-gtm",20260119185400,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469480.73/warc/CC-MAIN-20260119163205-20260119193205-00502.warc.gz,390768636,34318,4B6BUR7GARMETBDR34AZ2K756QWYUQEL
https://reliefweb.int/disaster/vo-2010-000104-ecu,"int,reliefweb)/disaster/vo-2010-000104-ecu",20260115092553,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469191.23/warc/CC-MAIN-20260115072010-20260115102010-00582.warc.gz,418146134,33219,IEOE2UTGIXI4J6Q5GGUJ3Y65XOAJNNFH
https://reliefweb.int/disaster/vo-2010-000223-phl,"int,reliefweb)/disaster/vo-2010-000223-phl",20260123205718,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220838597.76/warc/CC-MAIN-20260123191112-20260123221112-00761.warc.gz,422540012,33853,TL2EYMKHTCJDXCOKJXWYAVQKHUMIT7EN
https://reliefweb.int/disaster/vo-2014-000065,"int,reliefweb)/disaster/vo-2014-000065",20260124220054,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220841424.88/warc/CC-MAIN-20260124194506-20260124224506-00050.warc.gz,395566507,34079,OFGU2LUHDZ24ANIZWS6CF7Q27ZVDYSEZ
https://reliefweb.int/disaster/vo-2018-000002-png,"int,reliefweb)/disaster/vo-2018-000002-png",20260123031034,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220829422.71/warc/CC-MAIN-20260123004138-20260123034138-00509.warc.gz,393131050,35069,SWKF2JUKE4FN4R6NYBTWFSYQW5VL3LRO
https://reliefweb.int/disaster/vo-2018-000044-vut,"int,reliefweb)/disaster/vo-2018-000044-vut",20260114113101,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469104.31/warc/CC-MAIN-20260114091221-20260114121221-00151.warc.gz,402452878,36153,IMSUA5O7VSLA2UKNRQDUY332RBX4X7AY
https://reliefweb.int/disaster/vo-2018-000066-gtm,"int,reliefweb)/disaster/vo-2018-000066-gtm",20260119014517,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469428.63/warc/CC-MAIN-20260119010713-20260119040713-00042.warc.gz,381702744,35508,CH7CQJ7DGXINTKXVK6F65DOVWWWU3L7Q
https://reliefweb.int/disaster/vo-2020-000205-ecu,"int,reliefweb)/disaster/vo-2020-000205-ecu",20260114022031,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469026.40/warc/CC-MAIN-20260113234451-20260114024451-00777.warc.gz,387182330,34706,7FMR7WFXV3RERS55DEG5QHHVBIICZABQ
https://reliefweb.int/disaster/vo-2022-000005-ton,"int,reliefweb)/disaster/vo-2022-000005-ton",20260118114616,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469408.36/warc/CC-MAIN-20260118094130-20260118124130-00281.warc.gz,374697834,35292,LEA6UODMZGVH6YEJEAENVCZXNUCKSXPQ
https://reliefweb.int/disaster/vo-2023-000099-phl,"int,reliefweb)/disaster/vo-2023-000099-phl",20260118115201,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469408.36/warc/CC-MAIN-20260118094130-20260118124130-00732.warc.gz,391806633,35925,LZ7ZJP7MK57BOHALKTAJ4STA7SXDKLED
https://reliefweb.int/disaster/vw-2010-000186-bol,"int,reliefweb)/disaster/vw-2010-000186-bol",20260118212050,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469418.57/warc/CC-MAIN-20260118185701-20260118215701-00648.warc.gz,414662368,31984,7PAVJM4TOXTQU4XMODO6EY6O4E2UPU3P
https://reliefweb.int/disaster/wf-2007-000116-mkd,"int,reliefweb)/disaster/wf-2007-000116-mkd",20260114051617,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469086.10/warc/CC-MAIN-20260114025234-20260114055234-00996.warc.gz,399497964,31909,RYQWWCQKMT577DBSDEBTZ6WPHI3RGWRG
https://reliefweb.int/disaster/wf-2007-000148-grc,"int,reliefweb)/disaster/wf-2007-000148-grc",20260113133301,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220468917.82/warc/CC-MAIN-20260113110810-20260113140810-00941.warc.gz,375893928,31341,6CJ2R3JSTPBSE2COCM4NO2ZW7UQC57Z2
https://reliefweb.int/disaster/wf-2010-000147-rus,"int,reliefweb)/disaster/wf-2010-000147-rus",20260124030822,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220839580.99/warc/CC-MAIN-20260124012009-20260124042009-00060.warc.gz,386615725,33964,C76VLVN65A4JBLDD5TWZ3EDWOFP3WEXG
https://reliefweb.int/disaster/WF-2010-000247-CHN,"int,reliefweb)/disaster/wf-2010-000247-chn",20260116225543,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469317.60/warc/CC-MAIN-20260116203526-20260116233526-00374.warc.gz,394248309,32848,OXBS5HUDCN3HFM22ATHHMURTZEREB5N3
https://reliefweb.int/disaster/wf-2016-000138-chl,"int,reliefweb)/disaster/wf-2016-000138-chl",20260116134127,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469299.56/warc/CC-MAIN-20260116111648-20260116141648-00919.warc.gz,367312920,34567,JAYVC2EXJKMM6D36FTTS33VIORXPYW5T
https://reliefweb.int/disaster/wf-2017-000106-tun,"int,reliefweb)/disaster/wf-2017-000106-tun",20260121132243,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469698.67/warc/CC-MAIN-20260121114447-20260121144447-00885.warc.gz,364380945,33360,B7EF4YWY5UGJKP42GZE6JK355JZJP5U3
https://reliefweb.int/disaster/wf-2021-000106-tun,"int,reliefweb)/disaster/wf-2021-000106-tun",20260123195610,200,text/html,"eng,fra",crawl-data/CC-MAIN-2026-04/segments/1768220838597.76/warc/CC-MAIN-20260123191112-20260123221112-00564.warc.gz,367569827,33485,E4O5AQVEKAY7XERPF6HAW7V4O5OCWDKA
https://reliefweb.int/disaster/wf-2023-000129-syr,"int,reliefweb)/disaster/wf-2023-000129-syr",20260116071659,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469276.68/warc/CC-MAIN-20260116050605-20260116080605-00034.warc.gz,417931971,33333,I5KEP3RBI4YSY4LOJQ55PULG73OFBDO4
https://reliefweb.int/disaster/wf-2025-000163-bol,"int,reliefweb)/disaster/wf-2025-000163-bol",20260124094451,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220840177.81/warc/CC-MAIN-20260124073026-20260124103026-00297.warc.gz,372215282,32766,XTT2FXXPKH53C5ER5OMUX5JWMH5QKBYG
https://reliefweb.int/disaster/wf-2025-000221-irn,"int,reliefweb)/disaster/wf-2025-000221-irn",20260125093625,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220842565.98/warc/CC-MAIN-20260125080221-20260125110221-00154.warc.gz,381782350,32255,RMQN2M55Q6O2DZC33XQOEX4XIWTZQFDF
https://reliefweb.int/disaster/wv-2021-000080-gmb,"int,reliefweb)/disaster/wv-2021-000080-gmb",20260124125213,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220840330.83/warc/CC-MAIN-20260124103337-20260124133337-00532.warc.gz,358213018,34889,GV5DYEKWH3TLJKZLQX66V3EZCCKXNKB5
https://reliefweb.int/disasters?list=Guatemala%20Disasters&advanced-search=%28C109%29,"int,reliefweb)/disasters?advanced-search=(c109)&list=guatemala%20disasters",20260124155736,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220840685.89/warc/CC-MAIN-20260124133654-20260124163654-00309.warc.gz,349849777,33560,X37GOGAOYENSMNJZMNMB6MN32XXZE2I4
https://reliefweb.int/disasters?list=Jamaica%20Disasters&advanced-search=%28C127%29,"int,reliefweb)/disasters?advanced-search=(c127)&list=jamaica%20disasters",20260119030905,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469428.63/warc/CC-MAIN-20260119010713-20260119040713-00818.warc.gz,391041142,33560,6G6IAADJETW4D7SIDYM5O4SRROELOPDV
https://reliefweb.int/disasters?list=Afghanistan%20Disasters&advanced-search=%28C13%29,"int,reliefweb)/disasters?advanced-search=(c13)&list=afghanistan%20disasters",20260119154842,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469479.58/warc/CC-MAIN-20260119132634-20260119162634-00086.warc.gz,357353921,33341,3CAX3OH2CJNGQJ6RB77ZHIFUA667YUQZ
https://reliefweb.int/disasters?list=Lesotho%20Disasters&advanced-search=%28C138%29,"int,reliefweb)/disasters?advanced-search=(c138)&list=lesotho%20disasters",20260121232009,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469738.49/warc/CC-MAIN-20260121210106-20260122000106-00008.warc.gz,358374423,32772,VOTSWI5AXYT5EU44XS6QESKHNRUGRX6W
https://reliefweb.int/disasters?list=Nigeria%20Disasters&advanced-search=%28C175%29,"int,reliefweb)/disasters?advanced-search=(c175)&list=nigeria%20disasters",20260124124643,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220840330.83/warc/CC-MAIN-20260124103337-20260124133337-00420.warc.gz,372217198,33295,SORQKCIPBM7BYFE7FS4J7DNQOYDPFSS4
https://reliefweb.int/disasters?list=occupied%20Palestinian%20territory%20Disasters&advanced-search=%28C180%29,"int,reliefweb)/disasters?advanced-search=(c180)&list=occupied%20palestinian%20territory%20disasters",20260117050349,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469322.75/warc/CC-MAIN-20260117024847-20260117054847-00141.warc.gz,353567662,33047,DVLGZLMVQQUPPV3GYYWDHSH6AEGJHR2G
https://reliefweb.int/disasters?advanced-search=%28C188%29,"int,reliefweb)/disasters?advanced-search=(c188)",20260122234928,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220470251.13/warc/CC-MAIN-20260122213703-20260123003703-00853.warc.gz,377347684,33489,MT6K4YWXNOOGZMVPQJ7JMMQ7AEZT4QPF
https://reliefweb.int/disasters?advanced-search=%28C20.C21.C170.C22.C24.C29.C32.C35.C37.C39.C42.C57.C64.C68.C71.C78.C81.C83.C106.C107.C109.C112.C93.C113.C116.C53.C43.C246.C127.C152.C156.C162.C173.C184.C186.C187.C192.C79.C200.C14890.C14891.C203.C201.C221.C234.C238.C247.C250%29_%28L269%29,"int,reliefweb)/disasters?advanced-search=(c20.c21.c170.c22.c24.c29.c32.c35.c37.c39.c42.c57.c64.c68.c71.c78.c81.c83.c106.c107.c109.c112.c93.c113.c116.c53.c43.c246.c127.c152.c156.c162.c173.c184.c186.c187.c192.c79.c200.c14890.c14891.c203.c201.c221.c234.c238.c247.c250)_(l269)",20260115124804,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220469235.32/warc/CC-MAIN-20260115102600-20260115132600-00209.warc.gz,368730485,34960,EJUU5PWFFBMHZSFFX76OG2RQ2HAOS74G
https://reliefweb.int/disasters?list=Yemen%20Disasters&advanced-search=%28C255%29,"int,reliefweb)/disasters?advanced-search=(c255)&list=yemen%20disasters",20260125034429,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220842257.96/warc/CC-MAIN-20260125015520-20260125045520-00456.warc.gz,353674806,33365,SGSOJPYEI64JEJ6GNS7JT3KKAONZS3WP
https://reliefweb.int/disasters?advanced-search=%28C46.C49.C54.C55.C75.C110.C139.C149.C174.C175.C231.C211.C208%29_%28TY4611.TY4624%29_%28DA20240101-%29,"int,reliefweb)/disasters?advanced-search=(c46.c49.c54.c55.c75.c110.c139.c149.c174.c175.c231.c211.c208)_(ty4611.ty4624)_(da20240101-)",20260113093909,200,text/html,eng,crawl-data/CC-MAIN-2026-04/segments/1768220468916.26/warc/CC-MAIN-20260113075610-20260113105610-00076.warc.gz,399203153,33306,JFFVWMBPONNIZEX2YG45A25SB27MNI4R
